,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,NAME,SALARY
401,2020-21,23.0,SAC,NBA,PG,27,0,7.2,0.9,2.8,0.33299999999999996,0.4,1.5,0.25,0.6,1.3,0.429,0.4,0.5,0.6,0.875,0.2,0.9,1.0,0.9,0.1,0.0,0.3,0.6,2.7,Kyle Guy,893310
402,2020-21,24.0,SAC,NBA,SF,31,0,7.1,1.0,2.1,0.462,0.3,0.8,0.308,0.7,1.3,0.564,0.523,0.4,0.7,0.5,0.1,0.4,0.5,0.5,0.1,0.1,0.3,0.5,2.5,Justin James,1517981
403,2020-21,23.0,TOT,NBA,SG,28.0,3.0,14.5,1.3,3.5,0.37799999999999995,0.5,1.9,0.28300000000000003,0.8,1.6,0.489,0.45399999999999996,0.3,0.3,0.875,0.6,1.5,2.1,0.5,0.4,0.4,0.4,1.3,3.4,DaQuan Jeffries,1445697
404,2020-21,21.0,SAS,NBA,SF,62,60,29.0,4.9,10.3,0.47700000000000004,0.9,2.6,0.34,4.0,7.7,0.524,0.52,2.0,2.8,0.723,1.4,4.9,6.3,1.8,0.6,0.4,1.1,2.1,12.8,Keldon Johnson,2048040
405,2020-21,21.0,SAS,NBA,PF,30,4,9.8,1.5,3.3,0.444,0.4,1.4,0.28600000000000003,1.1,1.9,0.561,0.505,0.4,0.9,0.5,0.5,1.6,2.1,0.5,0.2,0.3,0.6,1.4,3.8,Luka Šamanić,2824320
406,2020-21,24.0,SAS,NBA,SG,17,0,4.5,0.4,0.9,0.375,0.0,0.1,0.0,0.4,0.8,0.429,0.375,0.4,0.5,0.875,0.1,0.2,0.4,0.3,0.4,0.1,0.5,0.8,1.1,Quinndary Weatherspoon,893310
407,2020-21,22.0,IND,NBA,SF,14.0,9.0,23.3,3.2,6.7,0.479,1.6,3.6,0.44,1.6,3.1,0.523,0.596,2.1,2.9,0.75,1.4,4.1,5.6,0.7,0.7,1.2,0.5,1.4,10.1,Oshae Brissett,557453
408,2020-21,22.0,IND,NBA,SF,14.0,9.0,23.3,3.2,6.7,0.479,1.6,3.6,0.44,1.6,3.1,0.523,0.596,2.1,2.9,0.75,1.4,4.1,5.6,0.7,0.7,1.2,0.5,1.4,10.1,Oshae Brissett,557453
409,2020-21,23.0,TOT,NBA,SG,55.0,4.0,16.2,2.8,6.7,0.42,1.4,4.0,0.35700000000000004,1.4,2.7,0.514,0.527,0.6,0.7,0.816,0.3,2.0,2.3,1.2,0.6,0.2,1.0,1.5,7.6,Terence Davis,1517981
410,2020-21,26.0,TOT,NBA,SG,40.0,0.0,7.4,1.2,2.9,0.405,0.7,1.9,0.35100000000000003,0.5,1.1,0.5,0.517,0.2,0.3,0.9,0.2,0.8,0.9,0.4,0.1,0.0,0.3,0.4,3.2,Matt Thomas,1517981
411,2020-21,24.0,UTA,NBA,PF,25,0,5.0,0.9,1.8,0.478,0.4,1.0,0.423,0.4,0.8,0.55,0.598,0.1,0.1,1.0,0.3,0.7,1.0,0.5,0.2,0.1,0.2,0.7,2.3,Jarrell Brantley,893310
412,2020-21,23.0,UTA,NBA,PF,27,0,5.1,0.5,1.0,0.48100000000000004,0.1,0.5,0.308,0.3,0.5,0.643,0.556,0.1,0.3,0.429,0.3,0.7,1.0,0.3,0.1,0.0,0.1,0.8,1.2,Juwan Morgan,893310
413,2020-21,23.0,UTA,NBA,SG,48,0,9.4,0.7,1.9,0.36700000000000005,0.6,1.7,0.35,0.1,0.2,0.5,0.522,0.1,0.1,0.833,0.4,1.3,1.7,0.5,0.2,0.2,0.3,1.1,2.1,Miye Oni,1517981
414,2020-21,23.0,PHI,NBA,PG,12.0,0.0,4.1,0.4,0.9,0.455,0.2,0.4,0.4,0.3,0.5,0.5,0.545,1.0,1.2,0.857,0.1,0.7,0.8,0.4,0.2,0.0,0.3,0.4,2.0,Rayjon Tucker,340000
415,2020-21,22.0,WAS,NBA,PF,52,52,31.5,5.3,11.1,0.478,0.8,2.4,0.331,4.5,8.7,0.518,0.513,2.3,3.0,0.772,0.9,4.7,5.5,1.5,0.8,0.1,1.3,2.1,13.8,Rui Hachimura,4692840
416,2020-21,24.0,WAS,NBA,SG,58,22,16.7,1.6,3.8,0.41600000000000004,1.2,3.1,0.387,0.4,0.7,0.5529999999999999,0.575,1.4,1.5,0.898,0.3,1.2,1.4,0.4,0.5,0.1,0.2,1.7,5.7,Garrison Mathews,893310
417,2020-21,23.0,OKC,NBA,PG,9.0,0.0,9.8,0.8,2.3,0.33299999999999996,0.4,1.6,0.28600000000000003,0.3,0.8,0.429,0.429,0.3,0.6,0.6,0.1,0.7,0.8,1.0,0.3,0.0,0.2,1.1,2.3,Justin Robinson,893310
418,2020-21,24.0,CLE,NBA,SF,31,0,16.5,1.8,4.2,0.43799999999999994,0.8,2.5,0.33799999999999997,1.0,1.7,0.585,0.5379999999999999,0.7,0.9,0.778,0.6,2.8,3.5,1.1,0.6,0.4,1.0,1.2,5.2,Dylan Windler,2137440
419,2020-21,28.0,DAL,NBA,SG,63.0,24.0,28.3,5.7,13.0,0.44,2.9,7.5,0.38799999999999996,2.8,5.5,0.51,0.552,1.9,2.4,0.7959999999999999,0.3,3.0,3.3,1.7,0.4,0.2,0.9,1.6,16.3,Tim Hardaway Jr.,18975000
420,2020-21,27.0,TOT,NBA,"PF,SF",28.0,6.0,21.6,3.5,8.1,0.43200000000000005,1.4,3.7,0.375,2.1,4.4,0.48,0.518,1.3,1.5,0.857,1.0,4.4,5.4,2.0,0.6,0.1,0.9,1.5,9.7,Jontay Porter,1904762
